finaldays,Date,Teams,Side,Opponent,Won,Ban1,Ban2,Ban3,Ban4,Ban5,Ban6,Pick1,Pick2,Pick3,Pick4,Pick5,Pick6,Ban7,Ban8,Ban9,Ban10,Pick7,Pick8,Pick9,Pick10
-566.62125,2024-03-09T21:51:00Z,NRG,red,FlyQuest,FALSE,Jayce,Orianna,Vi,Olaf,Wukong,Karma,Kalista,Senna,Nautilus,Renata Glasc,Taliyah,Ahri,Sejuani,Volibear,Xin Zhao,Darius,Lee Sin,Renekton,Poppy,Rumble
-565.62125,2024-03-10T20:53:00Z,NRG,blue,100 Thieves,FALSE,Jayce,Kalista,Taliyah,Senna,Vi,Lucian,Nautilus,Smolder,Alistar,Renekton,Varus,Olaf,Orianna,Karma,Hwei,Ahri,Veigar,Ivern,Corki,Shaco
-565.62125,2024-03-10T23:41:00Z,NRG,blue,Dignitas,FALSE,Vi,Kalista,Taliyah,Senna,Tristana,Varus,Smolder,Orianna,Rell,Hwei,Nautilus,Jinx,Sejuani,Jayce,Jarvan IV,Nocturne,Tahm Kench,Aatrox,Lillia,Gnar
-559.62125,2024-03-16T20:01:00Z,NRG,red,100 Thieves,TRUE,Twisted Fate,Vi,Kalista,Nautilus,Neeko,Poppy,Senna,Tahm Kench,Ahri,Taliyah,Ornn,Smolder,Viego,Lee Sin,Trundle,Renekton,Xin Zhao,Jayce,Jax,K'Sante
-559.62125,2024-03-16T20:01:00Z,NRG,red,100 Thieves,FALSE,Twisted Fate,Vi,Kalista,Nautilus,Jayce,Poppy,Senna,Ahri,Tahm Kench,Seraphine,Lee Sin,Smolder,Neeko,Jarvan IV,Aatrox,Gragas,Xin Zhao,Jax,Veigar,Gangplank
-559.62125,2024-03-16T20:01:00Z,NRG,blue,100 Thieves,FALSE,Vi,Kalista,Taliyah,Senna,Ahri,Jayce,Varus,Nautilus,Lee Sin,Rell,Orianna,Kai'Sa,Nocturne,Olaf,Ashe,Karma,Akali,Renekton,Renata Glasc,Jax
-559.62125,2024-03-16T20:01:00Z,NRG,blue,100 Thieves,TRUE,Vi,Kalista,Poppy,Senna,Nautilus,Jayce,Lee Sin,Ahri,Varus,Kai'Sa,Neeko,Jax,Gragas,Renata Glasc,Rell,Olaf,Viego,K'Sante,Rakan,Milio
-559.62125,2024-03-16T20:01:00Z,NRG,red,100 Thieves,FALSE,Kalista,Vi,Twisted Fate,Senna,Jayce,Lee Sin,Ahri,Nautilus,Taliyah,Kai'Sa,Rell,Xin Zhao,Jax,Renekton,Olaf,Varus,Zeri,Aatrox,Nocturne,K'Sante
-468.310625,2024-06-16T20:04:00Z,NRG,red,100 Thieves,FALSE,Rumble,Skarner,Senna,Vi,Ashe,Nidalee,Taliyah,Tristana,Maokai,Nautilus,Ezreal,Twisted Fate,Jax,Kalista,Jayce,Varus,Rell,Renekton,Kai'Sa,Smolder
-468.310625,2024-06-16T20:04:00Z,NRG,blue,100 Thieves,FALSE,Ezreal,Rumble,Vi,Skarner,Nautilus,Ashe,Nidalee,Tristana,Leona,Corki,Braum,Jinx,Varus,Taliyah,Aphelios,Olaf,Zyra,K'Sante,Kai'Sa,Camille
-461.310625,2024-06-23T20:11:47.892Z,NRG,red,FlyQuest,FALSE,Nautilus,Cassiopeia,Rumble,Kindred,Ashe,Brand,Skarner,Senna,Karthus,Tristana,Leona,Ornn,Kai'Sa,Twisted Fate,Ezreal,Corki,K'Sante,Ziggs,Zyra,Yone
-461.310625,2024-06-23T20:55:09.957Z,NRG,blue,FlyQuest,TRUE,Cassiopeia,Rumble,Kindred,Skarner,Ziggs,Senna,Ashe,Varus,Tristana,Corki,K'Sante,Karthus,Kalista,Renekton,Maokai,Olaf,Poppy,Zyra,Leona,Alistar
-461.310625,2024-06-23T21:52:48.268Z,NRG,red,FlyQuest,FALSE,Nautilus,Skarner,Rumble,Senna,Ashe,Cassiopeia,Leona,Tristana,Alistar,Corki,Ezreal,K'Sante,Poppy,Kalista,Renekton,Karthus,Kai'Sa,Zyra,Twisted Fate,Diana
-457.310625,2024-06-27T20:07:31.305Z,NRG,red,Immortals Progressive,TRUE,Tristana,Skarner,Yone,Rumble,Senna,Taliyah,Corki,Ashe,Sejuani,Ezreal,Leona,Kalista,Maokai,Twisted Fate,Ivern,Azir,Aurelion Sol,Zyra,Renekton,Jax
-457.310625,2024-06-27T20:56:25.436Z,NRG,red,Immortals Progressive,TRUE,Tristana,Skarner,Yone,Rumble,Senna,Taliyah,Corki,Ashe,Sejuani,Ivern,K'Sante,Twisted Fate,Ziggs,Aurelion Sol,Leona,Nautilus,Azir,Lucian,Nami,Kalista
-432.87375,2024-07-21T21:44:03.125Z,NRG,blue,Shopify Rebellion,TRUE,Lucian,Kalista,Nidalee,Sejuani,Renekton,Ivern,Ashe,Ezreal,Zyra,Brand,Tristana,Corki,Jayce,Gnar,Braum,Leona,Nautilus,Rell,K'Sante,Poppy
-432.87375,2024-07-21T22:53:41.700Z,NRG,red,Shopify Rebellion,TRUE,Kalista,Lucian,Sejuani,Renekton,Ivern,Ezreal,Zyra,Senna,Nautilus,Corki,Gnar,Jayce,Ashe,Nidalee,Ziggs,Brand,Zeri,Kai'Sa,Leona,Karthus
-426.87375,2024-07-27T20:09:33.350Z,NRG,red,Cloud9,FALSE,Varus,Zeri,Kalista,Renekton,Ivern,Sejuani,Nidalee,Tristana,Ashe,Ezreal,Gnar,Kennen,Leona,Vi,Lucian,Viego,Maokai,Azir,Alistar,Rakan
-426.87375,2024-07-27T21:03:18.350Z,NRG,blue,Cloud9,FALSE,Zeri,Kalista,Nidalee,Ivern,Renekton,Sejuani,Tristana,Lucian,Ezreal,Vi,Rumble,Gnar,Ashe,Leona,Nautilus,Zyra,Maokai,Jhin,Rell,Bard
-420.436875,2024-08-03T20:08:27.770Z,NRG,blue,Dignitas,FALSE,Nidalee,Aurora,Lillia,Sejuani,K'Sante,Senna,Rumble,Ivern,Ashe,Maokai,Lucian,Leona,Jhin,Tristana,Kalista,Corki,Zeri,Ezreal,Braum,Skarner
-420.436875,2024-08-03T20:53:45.770Z,NRG,blue,Dignitas,FALSE,Nidalee,Aurora,K'Sante,Sejuani,Ivern,Senna,Rumble,Ashe,Skarner,Maokai,Lucian,Zyra,Ezreal,Tristana,Kalista,Corki,Zeri,Jhin,Leona,Rakan
-413.436875,2024-08-10T20:08:05.414Z,NRG,blue,Team Liquid,FALSE,Ziggs,Aurora,Maokai,Kalista,Ashe,Ivern,Sejuani,Ezreal,Corki,Rumble,Yone,Lillia,Kai'Sa,Leona,Senna,Kennen,K'Sante,Smolder,Nautilus,Rell
-413.436875,2024-08-10T20:52:06.843Z,NRG,blue,Team Liquid,FALSE,Ziggs,Aurora,Maokai,Kalista,Lillia,Senna,Sejuani,Ezreal,Corki,Yone,Rumble,Ivern,Ashe,Leona,Kai'Sa,K'Sante,Rell,Miss Fortune,Alistar,Ornn
-405.436875,2024-08-18T20:08:16.692Z,NRG,red,FlyQuest,FALSE,Yone,Lillia,Ivern,Senna,Miss Fortune,Renekton,Ezreal,Azir,Ashe,Vi,Orianna,Wukong,Leona,Rumble,Bard,Renata Glasc,Rakan,K'Sante,Karma,Sion
-405.436875,2024-08-18T21:02:00.036Z,NRG,blue,FlyQuest,TRUE,Senna,Yone,Nidalee,Ivern,Ezreal,Ashe,Lillia,Miss Fortune,Azir,Renekton,Corki,Volibear,Ziggs,Vi,Kalista,Maokai,Viego,Jhin,Leona,Alistar
-405.436875,2024-08-18T22:00:05.734Z,NRG,red,FlyQuest,FALSE,Yone,Senna,Ivern,Lillia,Rumble,Ezreal,Ashe,Renekton,Ziggs,Azir,Bard,Leona,K'Sante,Corki,Olaf,Vi,Zeri,Darius,Sejuani,Nidalee
-405.436875,2024-08-18T22:50:23.866Z,NRG,blue,FlyQuest,FALSE,Senna,Yone,Ezreal,Ashe,LeBlanc,Azir,Ivern,Renekton,Leona,Rumble,Miss Fortune,Lillia,Braum,Ziggs,Alistar,Jayce,Jhin,Rell,Corki,Smolder
-400.436875,2024-08-23T20:08:11.170Z,NRG,red,Dignitas,FALSE,Azir,Nidalee,Renekton,Ivern,Ashe,Rumble,Senna,Lillia,Miss Fortune,Kalista,K'Sante,Poppy,Vi,Corki,Maokai,Nautilus,Rell,Xin Zhao,Orianna,Jayce
-400.436875,2024-08-23T20:56:58.559Z,NRG,blue,Dignitas,TRUE,K'Sante,Ivern,Nidalee,Lillia,Seraphine,Senna,Rumble,Ashe,Azir,Corki,Jhin,Skarner,Maokai,Xin Zhao,Leona,Braum,Vi,Sejuani,Bard,Nautilus
-400.436875,2024-08-23T21:40:58.913Z,NRG,red,Dignitas,FALSE,Azir,Ivern,Sejuani,Rumble,Renekton,Senna,Lillia,Vi,Ashe,K'Sante,Corki,Taliyah,Ziggs,Leona,Ezreal,Nautilus,Poppy,Miss Fortune,Rell,Alistar
-400.436875,2024-08-23T22:41:42.868Z,NRG,blue,Dignitas,TRUE,K'Sante,Ivern,Seraphine,Rumble,Lillia,Senna,Azir,Hwei,Sejuani,Skarner,Renekton,Poppy,Miss Fortune,Kalista,Jhin,Ezreal,Ashe,Smolder,Maokai,Nautilus
-400.436875,2024-08-23T23:39:35.777Z,NRG,red,Dignitas,FALSE,Azir,Ivern,Renekton,Lillia,Sejuani,Senna,Rumble,Kennen,Corki,Zeri,Vi,Skarner,Ziggs,Kalista,Ezreal,Xayah,Jhin,Miss Fortune,Rell,Bard
-56.436874999999986,2025-08-02T15:14:33.843Z,Natus Vincere,blue,Karmine Corp,FALSE,Gwen,Varus,Jayce,Azir,Vi,Darius,Pantheon,Taliyah,Sion,Orianna,Aatrox,Wukong,Rell,Neeko,Nautilus,Lulu,Rakan,Yunara,Alistar,Xayah
-56.436874999999986,2025-08-02T16:02:51.159Z,Natus Vincere,red,Karmine Corp,FALSE,Gwen,Jayce,Poppy,Vi,Varus,Azir,Ryze,Neeko,Jarvan IV,Xin Zhao,Ezreal,Kai'Sa,Karma,Viktor,Leona,Garen,Yone,K'Sante,Nautilus,Cho'Gath
-42.436874999999986,2025-08-16T15:07:27.164Z,Natus Vincere,red,Movistar KOI,FALSE,Nautilus,Varus,Taliyah,Gwen,Aurora,Yone,Azir,Sion,Jinx,Trundle,Ambessa,Zyra,Neeko,Alistar,Braum,Rell,Akali,Kai'Sa,Rakan,Leona
-42.436874999999986,2025-08-16T16:02:45.872Z,Natus Vincere,blue,Movistar KOI,FALSE,Varus,Yunara,Gwen,Nautilus,Yone,Aurora,Jayce,Taliyah,Pantheon,Wukong,Ryze,Rumble,Sivir,Aphelios,Lucian,Ezreal,Corki,Xayah,Alistar,Neeko
-41.436874999999986,2025-08-17T15:08:27.092Z,Natus Vincere,red,Team Vitality,FALSE,Aurora,Varus,Akali,Azir,Sion,Gwen,Orianna,Jayce,Viktor,Jarvan IV,Rumble,Pantheon,Jhin,Ezreal,Rell,Yunara,Corki,Rakan,Xayah,Bard
-41.436874999999986,2025-08-17T15:57:44.296Z,Natus Vincere,blue,Team Vitality,FALSE,Gwen,Aurora,Varus,Azir,Maokai,Taliyah,Ryze,Xin Zhao,Annie,Wukong,Sion,Ambessa,Poppy,Kai'Sa,Jinx,Yunara,Alistar,Braum,Lucian,Ziggs
-32.436874999999986,2025-08-26T17:09:53.698Z,Natus Vincere,blue,GIANTX,FALSE,Gwen,Orianna,Poppy,Azir,Rumble,Yunara,Wukong,Annie,Varus,Akali,Jhin,Sion,Ambessa,Neeko,Darius,Pantheon,Xin Zhao,Olaf,Rell,Gragas
-32.436874999999986,2025-08-26T18:10:01.478Z,Natus Vincere,blue,GIANTX,FALSE,Gwen,Yunara,Neeko,Pantheon,Rumble,Vi,Azir,Yone,Maokai,Xayah,Rakan,Ezreal,K'Sante,Karma,Jarvan IV,Bard,Nautilus,Jayce,Sejuani,Aurora
-619.495,2024-01-17T08:15:00Z,NongShim REDFORCE,red,DRX,TRUE,K'Sante,Ashe,Kalista,Varus,LeBlanc,Vi,Lucian,Milio,Azir,Orianna,Nami,Aphelios,Nocturne,Skarner,Lee Sin,Sejuani,Jax,Poppy,Udyr,Gnar
-619.495,2024-01-17T08:15:00Z,NongShim REDFORCE,red,DRX,TRUE,K'Sante,Ashe,Azir,Kalista,LeBlanc,Orianna,Lucian,Milio,Vi,Nami,Akali,Aphelios,Nocturne,Twisted Fate,Lee Sin,Ahri,Udyr,Jax,Xin Zhao,Taliyah
-616.495,2024-01-20T08:31:00Z,NongShim REDFORCE,blue,Gen.G,FALSE,Corki,Kalista,Varus,Vi,Maokai,Ashe,Lucian,Aphelios,Milio,Nami,Azir,Sejuani,Rell,Yone,K'Sante,Tristana,Taliyah,Udyr,Trundle,Darius
-616.495,2024-01-20T08:31:00Z,NongShim REDFORCE,red,Gen.G,FALSE,K'Sante,Yone,Vi,Varus,Kalista,Ashe,Milio,Tristana,Maokai,Lucian,Taliyah,Udyr,Darius,Nautilus,Poppy,Nilah,Aphelios,Olaf,Rell,Lulu
-611.495,2024-01-25T08:00:00Z,NongShim REDFORCE,red,Dplus KIA,FALSE,K'Sante,Vi,Kalista,Maokai,Azir,Ashe,Lucian,Orianna,Milio,Nami,Rell,Aphelios,Rumble,Poppy,Syndra,Udyr,Jax,LeBlanc,Aatrox,Wukong
-611.495,2024-01-25T08:00:00Z,NongShim REDFORCE,blue,Dplus KIA,FALSE,LeBlanc,K'Sante,Corki,Azir,Vi,Ashe,Maokai,Lucian,Milio,Senna,Seraphine,Rell,Tristana,Rumble,Udyr,Orianna,Aatrox,Jax,Taliyah,Kassadin
-609.495,2024-01-27T09:55:00Z,NongShim REDFORCE,red,DN FREECS,FALSE,Vi,Kalista,Varus,Rumble,Aphelios,Ashe,Senna,Milio,Lucian,Seraphine,Orianna,Azir,Aatrox,Udyr,Xin Zhao,Sejuani,Jax,Nocturne,K'Sante,Trundle
-609.495,2024-01-27T09:55:00Z,NongShim REDFORCE,blue,DN FREECS,FALSE,Rumble,Udyr,Kalista,Vi,Ashe,Orianna,Senna,Draven,Corki,Azir,Nautilus,Renata Glasc,Xin Zhao,Sejuani,Maokai,Rell,Poppy,Viego,K'Sante,Trundle
-605.058125,2024-02-01T10:30:00Z,NongShim REDFORCE,red,FearX,FALSE,Poppy,Milio,Vi,Nocturne,Varus,Senna,Lucian,Xayah,Rakan,Nami,Orianna,Azir,Rumble,K'Sante,Sejuani,Udyr,Rell,Xin Zhao,Jax,Aatrox
-605.058125,2024-02-01T10:30:00Z,NongShim REDFORCE,blue,FearX,TRUE,LeBlanc,Poppy,Senna,Taliyah,Lucian,Varus,Orianna,Rakan,Xayah,Jinx,Tahm Kench,Rumble,Aatrox,Akali,Nocturne,Rell,K'Sante,Viego,Gnar,Irelia
-605.058125,2024-02-01T10:30:00Z,NongShim REDFORCE,red,FearX,FALSE,Poppy,Ashe,Vi,Lucian,Taliyah,Senna,Varus,Rakan,Orianna,Tahm Kench,Azir,Xayah,Rumble,Nocturne,Sejuani,Rell,Viego,Maokai,Aatrox,Yone
-602.058125,2024-02-04T06:00:00Z,NongShim REDFORCE,blue,Hanwha Life Esports,FALSE,Maokai,K'Sante,Vi,Senna,Rumble,Azir,Lucian,Milio,Sejuani,Nami,Corki,Aphelios,Trundle,Orianna,Poppy,Yone,Tristana,Jax,Rell,Udyr
-602.058125,2024-02-04T06:00:00Z,NongShim REDFORCE,blue,Hanwha Life Esports,TRUE,Maokai,K'Sante,Vi,Senna,Sejuani,Azir,Lucian,Milio,Rell,Nami,Orianna,Aphelios,Trundle,Akali,Nocturne,Yone,Rumble,Udyr,Poppy,Tristana
-602.058125,2024-02-04T06:00:00Z,NongShim REDFORCE,red,Hanwha Life Esports,FALSE,K'Sante,Maokai,Senna,Vi,Orianna,Lucian,Sejuani,Varus,Azir,Corki,Kalista,Poppy,Renata Glasc,Ashe,Nautilus,Udyr,Rakan,Aatrox,Rell,Yone
-590.058125,2024-02-16T07:59:00Z,NongShim REDFORCE,blue,KT Rolster,FALSE,Vi,Orianna,Senna,Lucian,Varus,Kalista,Sejuani,Azir,Maokai,Taliyah,Aatrox,K'Sante,Rakan,Caitlyn,Nautilus,Ezreal,Ashe,Aphelios,Milio,Zyra
-590.058125,2024-02-16T07:59:00Z,NongShim REDFORCE,blue,KT Rolster,FALSE,Vi,Sejuani,Senna,Rakan,Varus,Kalista,Lucian,Orianna,Ashe,Milio,Azir,Caitlyn,Gnar,Rell,Udyr,Maokai,K'Sante,Aatrox,Viego,Rammus
-588.058125,2024-02-18T08:30:00Z,NongShim REDFORCE,blue,OKSavingsBank BRION,TRUE,Senna,Rakan,Varus,Lucian,Azir,Orianna,Kalista,Ashe,Poppy,Hwei,Nautilus,Caitlyn,Sejuani,Karma,Rell,Twisted Fate,Tristana,K'Sante,Viego,Gragas
-588.058125,2024-02-18T08:30:00Z,NongShim REDFORCE,red,OKSavingsBank BRION,TRUE,Hwei,Senna,Kalista,Varus,Lucian,Ashe,Azir,Taliyah,Sejuani,Poppy,Aatrox,Jax,Ezreal,Rakan,Jinx,Aphelios,Rell,Nautilus,Xayah,Twisted Fate
-585.058125,2024-02-21T08:00:00Z,NongShim REDFORCE,red,T1,FALSE,K'Sante,Ashe,Twisted Fate,Aatrox,Smolder,Orianna,Senna,Nautilus,Zeri,Hwei,Lee Sin,Taliyah,Rumble,Viego,Tahm Kench,Vi,Sejuani,Gnar,Ornn,Jax
-585.058125,2024-02-21T08:00:00Z,NongShim REDFORCE,blue,T1,TRUE,Aatrox,Senna,Orianna,Lucian,Ashe,Nautilus,Smolder,Twisted Fate,Milio,Vi,Taliyah,Rell,K'Sante,Gnar,Yuumi,Camille,Karma,Udyr,Rakan,Yone
-585.058125,2024-02-21T08:00:00Z,NongShim REDFORCE,red,T1,FALSE,Twisted Fate,Ashe,Smolder,Aatrox,Zeri,Orianna,Senna,Nautilus,Taliyah,Tahm Kench,Hwei,Varus,Gnar,Udyr,Rumble,Viego,Vi,K'Sante,Nocturne,Poppy
-583.058125,2024-02-23T11:44:00Z,NongShim REDFORCE,red,Hanwha Life Esports,FALSE,Poppy,Yone,Orianna,Senna,Lucian,Akali,Smolder,Vi,Kalista,Maokai,Tristana,Taliyah,Rumble,Ashe,Gnar,Renata Glasc,Udyr,Alistar,Gwen,Rell
-583.058125,2024-02-23T11:44:00Z,NongShim REDFORCE,blue,Hanwha Life Esports,FALSE,Yone,Senna,Maokai,Poppy,Varus,Lucian,Smolder,Vi,Orianna,Azir,Rell,Kai'Sa,Udyr,Rumble,Alistar,Nautilus,Rakan,Viego,K'Sante,Gwen
-577.058125,2024-02-29T08:22:00Z,NongShim REDFORCE,blue,DRX,TRUE,Ashe,Taliyah,Sejuani,Vi,Senna,Poppy,Azir,Varus,Orianna,Maokai,Smolder,Lee Sin,Udyr,Nautilus,Viego,Twisted Fate,Rakan,Alistar,K'Sante,Gwen
-577.058125,2024-02-29T08:22:00Z,NongShim REDFORCE,red,DRX,FALSE,Vi,Ashe,Taliyah,Varus,Smolder,Senna,Kalista,Azir,Xayah,Hwei,Rakan,Nautilus,Sejuani,Poppy,Lee Sin,Maokai,Rell,K'Sante,Xin Zhao,Twisted Fate
-577.058125,2024-02-29T08:22:00Z,NongShim REDFORCE,blue,DRX,FALSE,Ashe,Taliyah,Varus,Vi,Nautilus,Smolder,Azir,Senna,Hwei,Zeri,Rakan,Maokai,Nocturne,Twisted Fate,K'Sante,Tahm Kench,Sejuani,Rell,Aatrox,Jax
-573.62125,2024-03-02T04:08:00Z,NongShim REDFORCE,red,DN FREECS,FALSE,Vi,Kalista,Lucian,Hwei,Smolder,Senna,Varus,Zeri,Nocturne,Maokai,Azir,Taliyah,Renata Glasc,Alistar,Nautilus,K'Sante,Rakan,Aatrox,Sejuani,Udyr
-573.62125,2024-03-02T04:08:00Z,NongShim REDFORCE,blue,DN FREECS,TRUE,Kalista,Vi,Senna,Lucian,Smolder,Varus,Hwei,Sejuani,Azir,Zeri,Maokai,Alistar,Rakan,Aatrox,Poppy,Miss Fortune,Kai'Sa,K'Sante,Nautilus,Gnar
-573.62125,2024-03-02T04:08:00Z,NongShim REDFORCE,red,DN FREECS,FALSE,Vi,Kalista,Lucian,Hwei,Smolder,Senna,Varus,Zeri,Maokai,Azir,Aatrox,Taliyah,Sejuani,K'Sante,Nautilus,Nocturne,Rakan,Ashe,Rell,Jax
-567.62125,2024-03-08T07:28:00Z,NongShim REDFORCE,blue,Dplus KIA,FALSE,Karma,Nautilus,Jayce,Vi,Ashe,Senna,Smolder,Rell,Lucian,Milio,Renekton,Nami,Sejuani,LeBlanc,Nocturne,Orianna,Aatrox,Hwei,Poppy,Taliyah
-567.62125,2024-03-08T07:28:00Z,NongShim REDFORCE,blue,Dplus KIA,FALSE,Karma,Vi,Jayce,Smolder,Ashe,Nautilus,Senna,Kalista,Volibear,Tahm Kench,Renekton,Renata Glasc,Hwei,Orianna,Taliyah,Rumble,Gnar,Ahri,Graves,Aurelion Sol
-565.62125,2024-03-10T05:08:00Z,NongShim REDFORCE,red,KT Rolster,FALSE,Poppy,Lee Sin,Smolder,Senna,Xayah,Orianna,Kalista,Varus,Vi,Ashe,Rell,Nautilus,Gnar,Ahri,Taliyah,Twisted Fate,Hwei,Corki,Renekton,K'Sante
-565.62125,2024-03-10T05:08:00Z,NongShim REDFORCE,blue,KT Rolster,TRUE,Kalista,Smolder,Senna,Poppy,Varus,Orianna,Vi,Xayah,Taliyah,Ahri,K'Sante,Gwen,Lucian,Lee Sin,Jinx,Xin Zhao,Viego,Zeri,Lulu,Nautilus
-565.62125,2024-03-10T05:08:00Z,NongShim REDFORCE,red,KT Rolster,FALSE,Poppy,Ashe,Smolder,Senna,Xayah,Kalista,Vi,Tristana,Maokai,Taliyah,Zeri,Kai'Sa,Gnar,Alistar,Lulu,Twisted Fate,Nautilus,K'Sante,Rell,Udyr
-560.62125,2024-03-15T07:59:00Z,NongShim REDFORCE,red,Gen.G,FALSE,Smolder,Jayce,Vi,Nautilus,K'Sante,Twisted Fate,Senna,Kalista,Rell,Tahm Kench,Lee Sin,Renata Glasc,Corki,Tristana,Ahri,Renekton,Taliyah,Kassadin,Rumble,Aatrox
-560.62125,2024-03-15T07:59:00Z,NongShim REDFORCE,red,Gen.G,FALSE,Smolder,Jayce,Vi,Nautilus,K'Sante,Twisted Fate,Senna,Kalista,Rell,Lee Sin,Tahm Kench,Renata Glasc,Rumble,Jax,Corki,Orianna,Ahri,Aatrox,Taliyah,Vayne
-558.62125,2024-03-17T05:59:00Z,NongShim REDFORCE,red,OKSavingsBank BRION,FALSE,Vi,Smolder,Ashe,Sejuani,Maokai,Nautilus,Kalista,Xayah,Rell,Renata Glasc,Orianna,Rakan,Poppy,Taliyah,Xin Zhao,Ahri,Renekton,Viego,K'Sante,Karma
-558.62125,2024-03-17T05:59:00Z,NongShim REDFORCE,blue,OKSavingsBank BRION,TRUE,Senna,Vi,Varus,Smolder,Sejuani,Kalista,Rell,Lucian,Orianna,Zeri,Lulu,Nami,Taliyah,Poppy,K'Sante,Renekton,Xin Zhao,Tristana,Udyr,Aatrox
-558.62125,2024-03-17T05:59:00Z,NongShim REDFORCE,red,OKSavingsBank BRION,TRUE,Vi,Smolder,Rell,Nautilus,Ashe,Renekton,Kalista,Lucian,Sejuani,Renata Glasc,Maokai,Nami,Corki,Taliyah,Udyr,Orianna,K'Sante,Aatrox,Tristana,Jayce
-555.62125,2024-03-20T10:29:00Z,NongShim REDFORCE,blue,T1,FALSE,Varus,Vi,Aatrox,Maokai,Caitlyn,Nautilus,Kalista,Orianna,Senna,Renata Glasc,Udyr,Tahm Kench,Hwei,Nocturne,Rell,Jayce,Lee Sin,Tristana,Sejuani,Twisted Fate
-555.62125,2024-03-20T10:29:00Z,NongShim REDFORCE,blue,T1,FALSE,Orianna,Vi,Ashe,Maokai,Kalista,Senna,Lee Sin,Taliyah,Sejuani,Udyr,Karma,Varus,Lucian,Nautilus,Rakan,Jayce,Gnar,Smolder,Milio,Rumble
-553.62125,2024-03-22T10:31:00Z,NongShim REDFORCE,blue,FearX,FALSE,Varus,Smolder,Ahri,Senna,Twisted Fate,Kalista,Vi,Zeri,Jax,Lucian,Nami,Lulu,Aurelion Sol,K'Sante,Taliyah,Gnar,Renekton,Udyr,Karma,Orianna
-553.62125,2024-03-22T10:31:00Z,NongShim REDFORCE,blue,FearX,TRUE,Varus,Smolder,Ahri,Senna,Twisted Fate,Kalista,Vi,Zeri,Jax,K'Sante,Taliyah,Renekton,Lucian,Orianna,Rakan,Karma,Akali,Jinx,Thresh,Rell
-553.62125,2024-03-22T10:31:00Z,NongShim REDFORCE,red,FearX,TRUE,Smolder,Kalista,Vi,Ahri,Senna,Varus,Lucian,Zeri,Taliyah,Maokai,Nami,Lulu,Orianna,Rell,Tristana,Poppy,Lee Sin,Renekton,Corki,Udyr
-472.310625,2024-06-12T11:46:00Z,NongShim REDFORCE,blue,FearX,FALSE,Yone,Senna,Kalista,Tristana,Rumble,Skarner,Corki,Varus,Taliyah,Jhin,Nidalee,Vi,Renekton,Twisted Fate,Leona,Vayne,Nautilus,K'Sante,Rell,Gnar
-472.310625,2024-06-12T11:46:00Z,NongShim REDFORCE,red,FearX,TRUE,Senna,Skarner,Nidalee,Rumble,Ashe,Kalista,Maokai,Varus,Tristana,Yone,Leona,Alistar,Ziggs,Lillia,Jhin,Jax,Brand,Twisted Fate,Kai'Sa,Renekton
-472.310625,2024-06-12T11:46:00Z,NongShim REDFORCE,blue,FearX,FALSE,Rumble,Skarner,Kalista,Tristana,Yone,Senna,Varus,Jhin,Taliyah,Renekton,Hwei,Vi,Nidalee,Nautilus,Viego,Rell,Leona,Alistar,Sejuani,K'Sante
-470.310625,2024-06-14T10:43:00Z,NongShim REDFORCE,red,T1,FALSE,Jax,Ashe,Corki,Skarner,Rumble,Twisted Fate,Senna,Tristana,Nautilus,Viego,Azir,Ziggs,Ornn,Nidalee,Camille,Maokai,Sejuani,Tahm Kench,Kennen,Gnar
-470.310625,2024-06-14T10:43:00Z,NongShim REDFORCE,red,T1,FALSE,Jax,Ashe,Corki,Skarner,Rumble,Twisted Fate,Senna,Nautilus,Tristana,Ornn,Azir,Ziggs,Kennen,Nidalee,Viego,Vayne,Sejuani,K'Sante,Vi,Aatrox
-465.310625,2024-06-19T08:06:15.115Z,NongShim REDFORCE,blue,DN FREECS,FALSE,Ashe,Nautilus,Maokai,Vi,Rumble,Sejuani,Skarner,Tristana,Nidalee,Taliyah,Corki,K'Sante,Kalista,Lucian,Zeri,Braum,Kai'Sa,Ezreal,Leona,Alistar
-465.310625,2024-06-19T09:05:30.494Z,NongShim REDFORCE,blue,DN FREECS,FALSE,Ashe,Nautilus,Maokai,Vi,Nidalee,Sejuani,Skarner,Tristana,Rumble,Azir,Kai'Sa,Viego,Poppy,Kalista,Lee Sin,Lucian,Zeri,Xin Zhao,Rell,Alistar
-462.310625,2024-06-22T06:08:24.849Z,NongShim REDFORCE,blue,DRX,TRUE,Taliyah,Maokai,Ashe,Rumble,Senna,Kalista,Tristana,Nidalee,Kai'Sa,Sejuani,Skarner,Corki,Lucian,Renekton,Alistar,K'Sante,Leona,Zeri,Lulu,Camille
-462.310625,2024-06-22T06:58:31.904Z,NongShim REDFORCE,red,DRX,FALSE,Sejuani,Taliyah,Maokai,Ashe,Rumble,Kalista,Nautilus,Tristana,Kai'Sa,Azir,Skarner,K'Sante,Senna,Leona,Xin Zhao,Nidalee,Viego,Zeri,Jax,Alistar
-462.310625,2024-06-22T07:47:56.005Z,NongShim REDFORCE,blue,DRX,TRUE,Taliyah,Maokai,Ashe,Rumble,Azir,Tristana,Corki,Nautilus,Xin Zhao,Kai'Sa,Skarner,Hwei,Sejuani,K'Sante,Vi,Varus,Renekton,Leona,Brand,Zeri
